id,item_group_id,title,description,link,image_link,price,availability,condition,google_product_category,product_type,additional_image_link,sale_price,brand,gender,age_group,size,size_type,shipping,custom_label_0,adwords_redirect
shopify_US_7507075531005_42206209900797,shopify_US_7507075531005,4 Pcs Paint Brush Set For Kids YELLOW,"These paint brushes for kids come with 4 pcs paint brushes of 3 pcs round brushes, 1 fan brush, and 3 flat brushes with colorful handles, good for the young artist to explore their creativity in painting and crafting HIGH QUALITY, NO SHEDDING - 7 Pcs all-purpose paint brushes for kids in an assortment of bright colors. They are made of high-quality bristles and are made with exquisite craftsmanship, the bristles are firmly fixed on the kid's paintbrushes and will not shed easily. It can be used for a long time. EASY TO CLEAN, REUSABLE - When you have our kid's paintbrushes set, you don’t have to worry about cleaning a brush anymore. The kid's paintbrush is made of high-quality materials, is non-toxic, and has no smell, and can be easily cleaned with soap and water. After each cleaning, you need to wipe off the water on the hairs and be careful not to deform the bristles when storing. The better you protect, the longer it can be used. EASY TO GRIP, GREAT CONTROL - These infant paintbrushes with bright colored plastic handles and ferrules. The overall length is about 7 inches, and the plastic handle is small in size, easy to hold, and particularly convenient to operate. The children's paintbrushes are perfect large easy-grip paintbrushes for kids' gifts. WIDE RANGE OF USES - A complete and nice selection of round and flat paint brushes kit, which work with washable paint and acrylic paint. These round and flat paintbrushes are ideal for kids' school projects, birthday parties, painting parties, art parties, paintings, and more.",https://www.grabie.cc/products/4-pcs-paint-brush-set-for-kids?variant=42206209900797&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/9194302301_38875996.jpg?v=1639633167,15.99 USD,in stock,new,0,Art Supplies,"https://cdn.shopify.com/s/files/1/0575/3323/5352/products/4622158929_38875996.jpg?v=1639633168,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/20211216134615.jpg?v=1639633679,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/20211216134507.jpg?v=1639633679,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/20211216134902.jpg?v=1639633800,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/4625046473_38875996.jpg?v=1639633800,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/4621229323_38875996.jpg?v=1639633800,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/4622167639_38875996.jpg?v=1639633800,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/4622170616_38875996.jpg?v=1639633800",,Grabie,,,,,,,
shopify_US_7474835128573_42110525473021,,"58 Pcs Drawing and Sketch Pencil Set | 58 Piece Deluxe Art Set, including ketching pencils, charcoal pencils, illuminator pen, graphite sticks for","Time to upgrade your drawing collection! Get those beautiful sketches in your head on paper with this complete set that's perfect for those exploring pencil art who want to step it up a notch. REASSURED & CONVENIENT - 58 pieces of drawing and sketch pencil set are safe to use. The break-resistant graphite in the pencils is a mixture of finely ground graphite and clay to ensure a smooth, balanced, and easy laydown, will not fall out during use or sharpening, perfect for shading! FOR BEGINNER & PROFESSIONAL - The pencil set is suitable for people who like to sketch. It is a truly versatile art set for kids, teens, and adults. This well-organized art kit is perfect for art students and others working on craft and construction paper, subtle sketching, and high-level artistic skills. COMPLETE ART SET - Full-tool kit includes 17 sketching pencils, 3 charcoal pencils, 1 illuminator pen, 6 graphite sticks, 6 charcoal sticks, 4 willow charcoal sticks, 3 paper blending stumps, 1 sandpaper block, 12 colored graphite sticks, 1 sketching pad, 1 kneaded eraser, 1 vinyl eraser, 1 double-hole metal sharpener, and 1 wooden case. TRAVEL SIZE CASE - Comes in a wooden box to easily organize your supplies. Take your art set with you anywhere to color and draw. This art set is sure to please! Set your loved ones down a creative path, equipping them with their first complete sketch set.",https://www.grabie.cc/products/58-pcs-drawing-and-sketch-pencil-set?variant=42110525473021&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/O1CN0177pQVa1ObB8u5Op8I___2201313671723-0-cib.jpg?v=1639731521,45.99 USD,in stock,new,3026,Art Supplies,"https://cdn.shopify.com/s/files/1/0575/3323/5352/products/O1CN01NsPjeF1ObB8s6XP9d___2201313671723-0-cib.jpg?v=1639731521,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/O1CN01wQAjgR1ObB8ticFMZ___2201313671723-0-cib.jpg?v=1639731521,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/2021-12-17_4.49.07.png?v=1639731521,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/O1CN01AJCCcn1ObB8snm1Px___2201313671723-0-cib.jpg?v=1639731521,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/2021-12-17_4.48.58.png?v=1639731521,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/O1CN01zdLsNd1ObB8xwIpk1___2201313671723-0-cib.jpg?v=1639731521,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/O1CN01AJCCcn1ObB8snm1Px__2201313671723-0-cib.jpg?v=1639731521,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/O1CN01UxSgHh1ObB8sAWSrf___2201313671723-0-cib.jpg?v=1639731521,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/O1CN01WjhZoy1ObB8s6SAYv___2201313671723-0-cib.jpg?v=1639731521,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/O1CN01NIOdHS1ObB8vGywiL___2201313671723-0-cib.jpg?v=1639731521",35.99 USD,Grabie,,,,,,,
shopify_US_7121587863704_41303185555608,,"12 Colors Water-based Metallic Paint Marker Pens | Paint Markers Pens Metallic, 12 Colors Paint Pens for Rock Painting, Black Paper, Scrapbook, Photo","For these metallic paint markers pens, each metallic color is attractive and adds a splash of creativity and fun to projects. The lettering and marks made will be both pronounced and eye-catching. NO BLEEDING & ODORLESS - The water-based, quick-drying acrylic ink will not bleed through paper and is non-toxic, odorless, fade, and water-resistant. STRONG COVERAGE & FREE-FLOWING - The highly pigmented marker makes a permanent impression on light and dark surfaces, the upgraded valve-action marker is specially designed to keep paint free-flowing. MULTI-PURPOSE - Your best choice to work on a variety of surfaces including stone, metal, plastic, rubber, pebble, fabric, leather, porcelain, etc. Great for scrapbooking, art projects, posters, signs, and more. COLORFUL OPTIONS - Includes black, blue, light green, green, yellow, orange, red, purple, pink, metallic gold, silver, and brown. art supplies, art set, paint art, paint supplies, drawing supplies, best art supplies, paint artist, water paint art, art products, art paint brushes, water paint set, art items, artist paint brush set, artist paint supplies, art with paint, paint items, art to paint, watercolor paint supplies, art and paint, acrylic paint set 12 colors, water paint brush set, metallic acrylic paint, paint brush, paint pens, paint markers, metallic watercolor, metallic paint, water paint, acrylic paint pens, metallic color, sketch pens, acrylic paint markers, gold paint pen, acrylic pens, art pens, watercolor pens, metal paint colors, watercolor brush pen, marker pens, brush pen art, marker art, water color paint, water based acrylic paint, metallic markers, metallic pens, water based markers, color marker, water markers, paint marker pens, coloring pens, color water, paint with water, metallic marker pens, water pens, marker pen art, metallic paint pens, metallic color paint, metal color paint, marker colors, coloring pen, acrylic marker pens, art paint supplies, acrylic gold paint, paint brush markers, best gold paint, best coloring markers, color marker pen, paint pen art, metallic paint markers, gold paint marker, water based paint markers, best watercolor brush pens, watercolor sketch pen, metallic watercolor paint, paint brush pen, color pens set, acrylic paint marker pens, best watercolor markers, best acrylic paint markers, watercolor brush pen set, water based paint pens, paint marker art, water color brush pens, metallic gold acrylic paint, best watercolor pens, water based pens, watercolor brush markers, paint pencil, marker pencil, art pens and markers, color sketch pen, water based acrylic, gold watercolor paint, painting with brush pens, best coloring pens, painting with sketch pen, watercolor paint pens, colored marker pens, best metallic acrylic paint, painting with markers, color supplies, watercolor marker art, water color marker, metallic acrylic paint set, water color supplies, gold paint pen for metal, water paint pens, best metallic watercolor, set paint, best pens for coloring, paint sketch pen, paint marker drawings, paint art set, acrylic sketch pen, marker color pen, water based marker pens, water color water, water paint colors, metallic pen art, metallic pen set, acrylic brush pens, acrylic paint pen set, water based brush pens, metallic paint set, art supplies markers, metallic watercolor painting set, best metallic pens, paint pen drawings, best brush pens for coloring, water and acrylic paint, metallic acrylic paint pens, coloring pens and pencils, acrylic paint metallic colors, colored markers for drawing, color pen marker, watercolor brush pen art, acrylic paint brush pens, metallic paint art, water paint markers, acrylic marker art, gold color paint for metal, water based acrylic paint pens, paint brush paint, best metallic gold paint pen, permanent paint marker for metal, water based color markers, watercolor pens art, color marker pen drawing, metallic gold paint acrylic, water with acrylic paint, gold paint marker pen, acrylic art pens, artist paint pens, acrylic paint pen art, pen paint marker, paint brush sketch pen, metallic acrylic paint colors, best colored pens for drawing, watercolor marker pens, metallic watercolor set, best paint pens for metal, best water color pens, water brush markers, paint marker pens for metal, best brush pens for painting, colored pencils and markers, metallic art pens, acrylic paint 12 colors, permanent marker pen for metal, marker pen for metal, 12 marker, art in paint, best gold paint pen, water based colors, watercolor brush pen painting, best metallic gold acrylic paint, painting with watercolor pens, best art pens for coloring, acrylic metallic paint marker pens, best gold metallic paint, art with pens, water and paint, art on water, art supplies acrylic paint, acrylic paint art supplies, paint and art supplies, metallic sketch pens, acrylic paint is it water based, water acrylic paint, best brush pens for art, paint and supplies, water based permanent marker",https://www.grabie.cc/products/12-colors-water-based-metallic-paint-marker-pens?variant=41303185555608&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/x5.jpg?v=1640075212,33.99 USD,in stock,new,980,Art Supplies,"https://cdn.shopify.com/s/files/1/0575/3323/5352/products/x4_413e080c-8c03-409c-874e-c4ca1b86d457.jpg?v=1640075212,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/x1.jpg?v=1640075212,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/19652419034_1736522466.jpg?v=1640075212,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/19652389777_1736522466.jpg?v=1640075212,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/19729889812_1736522466.jpg?v=1640075212,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/x2_74e08b64-754b-4ab0-92a0-bb56b89114d3.jpg?v=1640075212,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/fa37f92941319655c80122e8161bf.jpg?v=1640075212,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/x3_ae758029-2619-44c8-b26f-0a2c43359f63.jpg?v=1640075212,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/3752-4da7-a5ef-28afaafc0241.jpg?v=1640075221,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/20211230-105256_9ebc5676-45f7-4a68-b586-5bf78f02a64c.jpg?v=1640833105",25.99 USD,Grabie,,,,,,,
shopify_US_7504180314365_42199697129725,,2 Pcs of 60 Sheet Sketch Pad With 3 Color Paper,"This drawing pad can be used by beginners and pros of every skill level to learn and develop their drawing skills. 3 color paper art sketchbook will satisfy all of your needs, can be a perfect gift for drawing enthusiasts. WONDERFUL DESIGN FEATURES - Top spiral makes our sketchpad friendly for both left-handed and right-handed, paper inside the sketchbook is very beautiful & smooth while drawing. Pages are easily torn from the notebook with punctures. SUPER PRACTICAL CHARACTERISTICS - These papers are made of acid-free paper with thick, strong, slick-smooth white & durable features. These papers can be used for any dry pens like Oily color pencils, charcoal, sketching stick, and other dry media pencils. HARDBOUND SKETCH PAD - 100% handmade hardcovers, especially the hard bottom pad both of the covers defiantly help protect your artwork safely. 3 COLOR PAPER - 2 packs of sketchbooks with size 9’’ x 12’’. The 60 sheets 3 color paper includes 40 white paper, 10 black paper, 10 tone tan paper. The weight for each paper is 78lb/100gram, which is much thicker and better than the similar sketchbook offered by other brands.",https://www.grabie.cc/products/2-pcs-of-60-sheet-sketch-pad-with-3-color-paper?variant=42199697129725&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/O1CN01lWwZ8i1ObB6Mch3it__2201313671723-0-cib.jpg?v=1639481314,29.99 USD,in stock,new,0,Art Supplies,"https://cdn.shopify.com/s/files/1/0575/3323/5352/products/O1CN011aEh851ObB6JyoJwV__2201313671723-0-cib.jpg?v=1639481315,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/O1CN01lh5FwR1ObB6KUIWeG__2201313671723-0-cib.jpg?v=1639481315,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/O1CN019mES3b1ObB6QU1v82__2201313671723-0-cib.jpg?v=1639481315,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/O1CN01NpXsgN1ObB6NSom9Q__2201313671723-0-cib.jpg?v=1639481315,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/O1CN01cntuBt1ObB6R80jMu__2201313671723-0-cib.jpg?v=1639481315,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/O1CN01SlF3Hh1ObB6MdPdOv__2201313671723-0-cib.jpg?v=1639481315,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/O1CN01tT5wzW1ObB6HyO2IU__2201313671723-0-cib.jpg?v=1639481315",21.99 USD,Grabie,,,,,,,
shopify_US_6991301574808_40853921628312,,"8K Portable Sketch Tote Drawing Board With Metal Clips | Artist Sketch Board, 8K Wooden Water Proof Sketching Clipboard Student Travel Art Drawing","Our Sketch boards feature a sturdy clip that will hold anything from sheets of paper to a pad of paper to a pre-stretched canvas! Excellent for use in the classroom, studio or field. CONVENIENT PORTABLE DESIGN - This sketchboard is lightweight, more strong for you to carry the board with you more conveniently. STRONG WEAR-RESISTANCE - The sketch board is made of premium density board with a sturdy writing and sketching surface, tough and durable. APPLICATIONS - This sketchboard clipboard has a large smooth surface which fits multiple media sizes and is ideal for artists who sketch and draw.Excellent art supplies for use in the classroom, studio or field. PRACTICAL - Strong stainless steel painting clip provides you a more steady painting board that can firmly hold the paper.",https://www.grabie.cc/products/sketch-tote-drawing-board?variant=40853921628312&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/3_14dbb121-8cbe-4ae2-8bce-c39dca79d1b8.jpg?v=1638162270,20.99 USD,in stock,new,19,Art Supplies,"https://cdn.shopify.com/s/files/1/0575/3323/5352/products/2_f2ec8196-edfb-4686-aa30-7856aaacdeb7.jpg?v=1638162271,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/995a68e1bc7d363a9017e0e95ae297a5.jpg?v=1638162273,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/4_5e52a560-8c19-4389-b8b1-00cbe9ceb1b9.jpg?v=1638162273,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/5_2a4eaa61-dfc9-4080-a9a5-c9672a0baa4e.jpg?v=1638162274,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/5d82e64b53569f0b36490546732249aa.jpg?v=1638162276",17.99 USD,Grabie,,,,,,,
shopify_US_7491699015933_42169100861693,,10 Pcs Plant Mix Vintage Wooden Rubber Stamps Set,"These wooden stamps are perfect for printing unique designs onto paper, cardstock, and more! With your choice of colorful ink, you can recreate the prints over and over – creating incredible details to decorate cards, gift tags, thank you notes, scrapbook pages and so much more. HIGH-QUALITY MATERIAL - The wood stamps are made of wood and rubber, can be used on multiple surfaces including paper, fabric, plastic, glass, and wood, etc. VARIOUS PATTERNS - 10 Pieces of different style vintage plant &receptacle pattern wooden rubber stamps to meet your various DIY needs. BEAUTIFUL PAPER BOX -These wooden rubber stamps are packaged in a vintage paper box, easy to store, and Very suitable as a gift. EASY TO USE - Just press the wooden rubber stamp on the surface of the ink pad and print it where you want to decorate, then an exquisite artwork will be accomplished. With the stamps, you can show ideas at will, stimulate creativity, and have fun. WIDE APPLICATIONS - The wooden rubber stamps can be applied for DIY crafts, letters, planners, bullet journals, scrapbooks, diaries, photo albums, books, calendars, and cards. It is also a great choice to DIY gifts for friends and family.",https://www.grabie.cc/products/10-pcs-plant-mix-vintage-wooden-rubber-stamps-set?variant=42169100861693&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/ia_500000002.jpg?v=1638784136,21.99 USD,in stock,new,0,Crafts & Hobbies,"https://cdn.shopify.com/s/files/1/0575/3323/5352/products/ia_500000005.jpg?v=1638784136,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/ia_500000003.jpg?v=1638784136,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/ia_500000004.jpg?v=1638784136,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/O1CN01BDksku247bOhSU37g__2200574777344-0-cib.jpg?v=1638784137,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/O1CN01ZcMSZi247bOqGykF5__2200574777344-0-cib.jpg?v=1638784137,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/O1CN01bStNi2247bOkpUL9j__2200574777344-0-cib.jpg?v=1638784137,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/ia_500000006.jpg?v=1638784137",,Grabie,,,,,,,
shopify_US_7466421551357_42092445499645,,Christmas Series Embroidery Kit Christmas Bells,"Bring in seasonal cheer with fun activities like the Christmas series cross-stitch kit. This kit features a white cloth, colored floss, and a wood embroidery hoop to help you get into the Christmas spirit. Use the step-by-step chart to make a Christmas artwork that is perfect for your farmhouse decor this winter! VALUE PACKAGE - 1pc cotton fabric, 1pc 7.87 inches plastic embroidery hoop, 1 set soft embroidery threads, embroidery needles, 1pc instruction. 5 STYLE POPULAR PATTERNS - Each embroidery cloth is printed with a Christmas pattern to meet your various needs. EASY TO USE - This kit is perfect for beginners who are trying embroidery for the first time or old pros looking for a pre-made design. There are a couple of basic stitches needed for this pattern and they are explained in detail in the instruction booklet. EXCELLENT GIFT IDEA - Get one needlepoint kit for embroidery lovers, friends, children, family. Learning hand embroidery stitches, enjoying the fun of embroidery, DIY your art project. Notice: The pattern is made of special ink, meet the water will disappear, do not touch the water before finishing.",https://www.grabie.cc/products/christmas-series-embroidery-kit?variant=42092445499645&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/20259538404_605338943.jpg?v=1638162648,26.99 USD,in stock,new,7096,Crafts & Hobbies,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/5338943.jpg?v=1638162650,19.99 USD,Grabie,,,,,,,
shopify_US_7116853969048_41286510313624,,"12 Pcs Highlight Color Gel Pens | Highlight Color Pen 0.5 mm Extra Fine Point Pens Gel Ink Pens for Black Paper Drawing, Sketching, Illustration,","This smooth micro-fine ink gel pen allows for accuracy and precision for all your color needs. It's perfect for adding a pop of color to journal entries, notes, sketchbook drawings, and more. EXTRA FINE POINT GEL PEN - 12-piece the same sizes, 0.5mm needle tip extra-fine point highlight color gel pens(purple, light green, light blue, blue, dark green, green, yellow, orange, red, pink, brown, black). Use these gel ink pens for detail work highlighting areas on watercolor, colored pencils, markers, acrylic, gouache, oil, non-oil-based above paintings. Ideal for artists & art students, teenagers & adults. PREMIUM QUALITY - The ultra-fine point gel pens have a transparent round barrel, are light-weight, easy to use. Opaque ink, work brilliantly, writing smooth and great coverage. Acid-Free and Non-Toxic. WIDELY USAGE - Use these extra-fine pens for some pointillism projects on paper, detail drawing sketching coloring, illustration, bible journal, card making, scrapbook, envelopes, black stick notes, photo book, and other projects.",https://www.grabie.cc/products/12-pcs-highlight-color-gel-pens?variant=41286510313624&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/1_f92d3716-baac-42df-b9bb-3451216016c6.jpg?v=1638160180,12.99 USD,in stock,new,980,Art Supplies,"https://cdn.shopify.com/s/files/1/0575/3323/5352/products/10_8d456849-bfce-4eb3-bb0e-ca4182e416ac.jpg?v=1638160181,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/2_9e405550-6fd3-4220-8ea9-ca327c1f76d0.jpg?v=1638160182,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/4_5691f893-6f5d-4b4c-946c-864442c173d4.jpg?v=1638160183,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/5_0a823d8e-4ee6-4c74-9bba-befdfd9c0ecc.jpg?v=1638160184,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/6_8babccc1-15f9-4c96-a45c-4d9c55ba4ca7.jpg?v=1638160185,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/20211111-193503.jpg?v=1638160186,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/8.jpg?v=1638160187,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/9_cf651c8d-c9e7-4cc0-b85d-5a7eaf568d86.jpg?v=1638160188",,Grabie,,,,,,,
shopify_US_7517220274429_42230798450941,shopify_US_7517220274429,6/36 Colors Classical Artist Metallic Glitter Paint Set I,"6/36 colors per set, artist-grade vivid colors with unbeatable price. Once you try it, you will find out they are way beyond your expectations. Let your creations shine with this set of metallic watercolors. These watercolors are infused with lustrous pigment to provide a unique liquid metal finish. PORTABLE & REUSABLE - You can paint everywhere with this watercolor paint set: countryside, beach, train, garden, indoors, park, in the city. Each watercolor can be removed or replaced individually, so you can arrange your colors in the way you like. GLITTERING EFFECT - Pre-mixed with medium, provide a special glitter effect, ideal for shimmer effect and highlighting. ARTIST GRADE PAINT - Made of extra fine and purity pigment, make these paints have good transparency, good diffusion, high light fastness, and high saturation, perfect for mixing and blending. CONVENIENT & EASY TO USE - Just add a touch of water to reactivate your shimmer watercolor paints and you’re ready to begin.",https://www.grabie.cc/products/6-36-colors-classical-artist-metallic-glitter-paint-set?variant=42230798450941&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/d822d77443dcf32f4c3994697a31e5c0.jpg?v=1640326363,25.99 USD,in stock,new,505417,Art Supplies,"https://cdn.shopify.com/s/files/1/0575/3323/5352/products/O1CN01PqVsEi1M3AUV6UVwZ__479201378.jpg?v=1640326363,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/O1CN01mZ72Dz1M3AUZCKmKZ__479201378.jpg?v=1640326363,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/O1CN01ysR7sq1M3AUTZVg5t__479201378.jpg?v=1640326363,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/O1CN010eAxEg1M3AUY5ijqU__479201378.jpg?v=1640326363",,Grabie,,,,,,,
shopify_US_7491724869885_42169201459453,,Wax Seal Stamp Kit with Wooden Hilt Heart Kit,"Our wax seal stamps are made from the quality brass head with a removable wood handle, which has a good touch feeling and can easily make beautifully detailed wax imprints. Sealing wax beads are made of wax, melt smoothly and quickly. PACKAGE INCLUDES - This wax seal stamp kit contains 3 colors of sealing wax beads, 1 piece of a metal wax spoon, 1 piece removable wood hilt, and 1 piece of wax stamp brass heads. A complete wax seal stamp set is convenient to use. 4 BRASS HEAD PATTERNS - Our brass head is engraved with a beautiful pattern, including heart, gift, happy mail, and rose. OPTIMAL STAMP SIZE - The size of the brass head is about 0.98 inch/ 25 mm in diameter, and sealing wax beads measure approx. WIDE USAGE - A good helper to seal and decorate invitations, maps, retro letters, manuscripts, envelopes, parcels, cards, crafts, gifts, stationery, an ideal way to show your creativity.",https://www.grabie.cc/products/wax-seal-stamp-kit-with-wooden-hilt?variant=42169201459453&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/8977508.jpg?v=1638785824,28.99 USD,in stock,new,0,Crafts & Hobbies,"https://cdn.shopify.com/s/files/1/0575/3323/5352/products/20863815555_508977508.jpg?v=1638785823,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/20863824511_508977508.jpg?v=1638785824,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/81bNB5UQKxL._AC_SX522_34d3267f-b4ca-4482-beff-a2f13621ac46.jpg?v=1638864039,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/81R935v9RKL._AC_SX679_590ec280-4dc5-4d52-bb63-24187c7f7123.jpg?v=1638864039,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/977508-1.jpg?v=1638864440",23.99 USD,Grabie,,,,,,,
shopify_US_7122354110616_41306148733080,,"12 Colors Waterproof Glitter Marker Pens | Waterproof Glitter Pens Set for Adult Coloring Books, Colored Gel Pen Fine Point Marker 12 Unique Colors,","Glitter markers make your artwork sparkle. Great for mandala coloring, painting glitter rocks, glitter fabric paint, glitter eggs, glitter greeting cards, glitter wood signs. Perfect for adult coloring, greeting cards, posters, canvas, guest books, and calendars. 12 VIBRANT GLITTER COLORS - Imagine the unlimited creativity you'll have with these 12 diverse colors: gold, silver, orange, pink, purple, blue, green, red, yellow, glitter orange, glitter green, glitter pink. WIDE COVERAGE & SMOOTH INK FLOW - Smooth ink and durable pen tip, flowing and clear lines. The glitter pens can be used to make fine strokes and paintings, as well as to fill in large areas, suitable for writing and painting on various interfaces. WATERPROOF & LIGHTFAST - Water-based pigment ink, UV-resistant, waterproof, acid-free, non-toxic, and odorless. Add glimmer effects to light paper. The glitter effect shows up best in lighter colors on black cartons. RELIABLE QUALITY & SAFE - High-quality water-based ink, non-toxic, odorless, safe, and environmentally friendly for children and adults. The ink dries quickly and the color is long-lasting and waterproof. You will be free to add some dazzling elements to paintings. *NOTE: please cover the pen cap in time after use to prevent dry ink.",https://www.grabie.cc/products/12-colors-waterproof-glitter-marker-pens?variant=41306148733080&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/O1CN01BnXn4Q1XfbT1BvuEQ__2210025272951-0-cib.jpg?v=1638160137,29.99 USD,in stock,new,980,Art Supplies,"https://cdn.shopify.com/s/files/1/0575/3323/5352/products/5_0fc38593-bf68-4738-a312-a95541598e39.jpg?v=1640152771,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/4_e0d03fbc-5cd7-4b74-bf96-7631ab241dae.jpg?v=1640152771,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/2_b5a89e04-fbb1-4cd7-8f46-c9a13352feb6.jpg?v=1638160140,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/3_cde7bc49-a3d4-422d-a999-b031f8b490e5.jpg?v=1638160141,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/6_e880a37b-fe27-4ff4-80b4-417e77d6141c.jpg?v=1638160142,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/20211230-105256_e3f7285a-8fa8-4cb7-a2d6-519f04d0aa0f.jpg?v=1640833140,https://cdn.shopify.com/s/files/1/0575/3323/5352/products/7_82c0ed5b-eecd-4b31-a6b3-ff1e183f2fbb.jpg?v=1640833140",23.99 USD,Grabie,,,,,,,
